rank,mode,lower_value,upper_value,value,bfi,output_q16,normalized_output,delta_q16_from_prev
40568,blend8,139,213,213,1,51149,0.7804837109941253,1
40569,blend8,196,198,198,1,51150,0.780498970016022,1
40570,blend8,195,208,208,4,51152,0.7805294880598154,2
40571,blend8,185,208,208,2,51153,0.7805447470817121,1
40572,blend8,124,248,248,2,51154,0.7805600061036088,1
40573,blend8,179,226,226,3,51156,0.7805905241474022,2
40574,blend8,32,241,241,1,51157,0.7806057831692989,1
40575,blend8,45,238,238,1,51158,0.7806210421911955,1
40576,blend8,52,236,236,1,51159,0.7806363012130922,1
40577,blend8,166,246,246,3,51160,0.7806515602349889,1
40578,blend8,195,209,209,4,51161,0.7806668192568856,1
40579,blend8,54,235,235,1,51162,0.7806820782787823,1
40580,blend8,163,251,251,3,51163,0.780697337300679,1
40581,blend8,94,225,225,1,51164,0.7807125963225757,1
40582,blend8,107,221,221,1,51165,0.7807278553444724,1
40583,blend8,42,239,239,1,51167,0.7807583733882658,2
40584,blend8,123,249,249,2,51168,0.7807736324101625,1
40585,blend8,26,243,243,1,51169,0.7807888914320592,1
40586,blend8,191,200,200,1,51170,0.7808041504539559,1
40587,blend8,122,217,217,1,51171,0.7808194094758526,1
40588,blend8,74,230,230,1,51172,0.7808346684977493,1
40589,blend8,161,209,209,1,51173,0.780849927519646,1
40590,blend8,105,222,222,1,51175,0.7808804455634394,2
40591,blend8,109,221,221,1,51176,0.7808957045853361,1
40592,blend8,124,217,217,1,51177,0.7809109636072328,1
40593,blend8,65,233,233,1,51179,0.7809414816510262,2
40594,blend8,1,251,251,1,51180,0.7809567406729229,1
40595,blend8,83,228,228,1,51181,0.7809719996948196,1
40596,blend8,172,215,215,2,51182,0.7809872587167163,1
40597,blend8,141,237,237,2,51183,0.781002517738613,1
40598,blend8,175,213,213,2,51186,0.781048294804303,3
40599,blend8,147,211,211,1,51187,0.7810635538261997,1
40600,blend8,61,234,234,1,51188,0.7810788128480964,1
40601,blend8,172,205,205,1,51189,0.7810940718699931,1
40602,blend8,33,241,241,1,51190,0.7811093308918898,1
40603,blend8,15,246,246,1,51191,0.7811245899137865,1
40604,blend8,80,229,229,1,51192,0.7811398489356832,1
40605,blend8,48,237,237,1,51193,0.7811551079575799,1
40606,blend8,119,252,252,2,51194,0.7811703669794766,1
40607,blend8,57,235,235,1,51195,0.7811856260013733,1
40608,blend8,38,240,240,1,51196,0.78120088502327,1
40609,blend8,156,209,209,1,51197,0.7812161440451667,1
40610,blend8,128,216,216,1,51198,0.7812314030670634,1
40611,blend8,22,244,244,1,51199,0.7812466620889601,1
40612,blend8,24,244,244,1,51200,0.7812619211108568,1
40613,blend8,173,239,239,3,51201,0.7812771801327535,1
40614,blend8,164,221,221,2,51202,0.7812924391546502,1
40615,blend8,176,207,207,1,51203,0.7813076981765469,1
40616,blend8,5,249,249,1,51204,0.7813229571984436,1
40617,blend8,104,222,222,1,51205,0.7813382162203403,1
40618,blend8,55,235,235,1,51206,0.781353475242237,1
40619,blend8,175,204,204,1,51208,0.7813839932860304,2
40620,blend8,186,217,217,3,51209,0.7813992523079271,1
40621,blend8,101,223,223,1,51210,0.7814145113298238,1
40622,blend8,18,246,246,1,51211,0.7814297703517205,1
40623,blend8,179,227,227,3,51212,0.7814450293736172,1
40624,blend8,131,244,244,2,51213,0.7814602883955138,1
40625,blend8,13,247,247,1,51214,0.7814755474174105,1
40626,blend8,121,218,218,1,51215,0.7814908064393072,1
40627,blend8,134,214,214,1,51216,0.7815060654612039,1
40628,blend8,27,243,243,1,51218,0.7815365835049973,2
40629,blend8,140,213,213,1,51219,0.781551842526894,1
40630,blend8,158,225,225,2,51220,0.7815671015487907,1
40631,blend8,153,212,212,1,51221,0.7815823605706874,1
40632,blend8,157,226,226,2,51222,0.7815976195925841,1
40633,blend8,26,244,244,1,51223,0.7816128786144808,1
40634,blend8,95,225,225,1,51224,0.7816281376363775,1
40635,blend8,51,237,237,1,51225,0.7816433966582742,1
40636,blend8,75,230,230,1,51226,0.7816586556801709,1
40637,blend8,89,227,227,1,51227,0.7816739147020676,1
40638,blend8,78,229,229,1,51228,0.7816891737239643,1
40639,blend8,194,216,216,4,51229,0.781704432745861,1
40640,blend8,167,219,219,2,51230,0.7817196917677577,1
40641,blend8,189,214,214,3,51232,0.7817502098115511,2
40642,blend8,138,239,239,2,51233,0.7817654688334478,1
40643,blend8,195,199,199,1,51234,0.7817807278553445,1
40644,blend8,102,223,223,1,51235,0.7817959868772412,1
40645,blend8,16,246,246,1,51236,0.7818112458991379,1
40646,blend8,182,222,222,3,51237,0.7818265049210346,1
40647,blend8,8,249,249,1,51238,0.7818417639429313,1
40648,blend8,190,210,210,3,51239,0.781857022964828,1
40649,blend8,197,198,198,1,51240,0.7818722819867246,1
40650,blend8,60,234,234,1,51241,0.7818875410086213,1
40651,blend8,20,245,245,1,51242,0.781902800030518,1
40652,blend8,64,233,233,1,51243,0.7819180590524147,1
40653,blend8,132,215,215,1,51244,0.7819333180743114,1
40654,blend8,137,215,215,1,51245,0.7819485770962081,1
40655,blend8,122,250,250,2,51247,0.7819790951400015,2
40656,blend8,88,227,227,1,51248,0.7819943541618982,1
40657,blend8,10,248,248,1,51250,0.7820248722056916,2
40658,blend8,117,219,219,1,51251,0.7820401312275883,1
40659,blend8,3,250,250,1,51252,0.782055390249485,1
40660,blend8,177,232,232,3,51253,0.7820706492713817,1
40661,blend8,117,252,252,2,51254,0.7820859082932784,1
40662,blend8,43,239,239,1,51255,0.7821011673151751,1
40663,blend8,99,224,224,1,51256,0.7821164263370718,1
40664,blend8,77,230,230,1,51257,0.7821316853589685,1
40665,blend8,0,252,252,1,51258,0.7821469443808652,1
40666,blend8,58,235,235,1,51259,0.7821622034027619,1
40667,blend8,116,219,219,1,51260,0.7821774624246586,1
40668,blend8,66,233,233,1,51261,0.7821927214465553,1
40669,blend8,126,217,217,1,51262,0.782207980468452,1
40670,blend8,6,249,249,1,51263,0.7822232394903487,1
40671,blend8,46,238,238,1,51264,0.7822384985122454,1
40672,blend8,72,231,231,1,51265,0.7822537575341421,1
40673,blend8,49,237,237,1,51267,0.7822842755779355,2
40674,blend8,29,242,242,1,51268,0.7822995345998321,1
40675,blend8,69,232,232,1,51269,0.7823147936217288,1
40676,blend8,34,241,241,1,51270,0.7823300526436255,1
40677,blend8,81,229,229,1,51271,0.7823453116655222,1
40678,blend8,149,232,232,2,51272,0.7823605706874189,1
40679,blend8,140,238,238,2,51274,0.7823910887312123,2
40680,blend8,189,201,201,1,51275,0.782406347753109,1
40681,blend8,163,252,252,3,51276,0.7824216067750057,1
40682,blend8,137,240,240,2,51277,0.7824368657969024,1
40683,blend8,149,211,211,1,51278,0.7824521248187991,1
40684,blend8,193,203,203,2,51279,0.7824673838406958,1
40685,blend8,85,228,228,1,51280,0.7824826428625925,1
40686,blend8,72,232,232,1,51281,0.7824979018844892,1
40687,blend8,19,246,246,1,51282,0.7825131609063859,1
40688,blend8,153,231,231,2,51283,0.7825284199282826,1
40689,blend8,165,207,207,1,51284,0.7825436789501793,1
40690,blend8,17,246,246,1,51285,0.782558937972076,1
40691,blend8,56,235,235,1,51286,0.7825741969939727,1
40692,blend8,186,202,202,1,51287,0.7825894560158694,1
40693,blend8,193,202,202,1,51288,0.7826047150377661,1
40694,blend8,1,252,252,1,51289,0.7826199740596628,1
40695,blend8,114,220,220,1,51292,0.7826657511253529,3
40696,blend8,25,244,244,1,51293,0.7826810101472496,1
40697,blend8,189,239,239,4,51294,0.7826962691691463,1
40698,blend8,106,222,222,1,51295,0.782711528191043,1
40699,blend8,112,221,221,1,51296,0.7827267872129396,1
40700,blend8,162,208,208,1,51297,0.7827420462348363,1
40701,blend8,4,250,250,1,51298,0.782757305256733,1
40702,blend8,41,240,240,1,51299,0.7827725642786297,1
40703,blend8,169,247,247,3,51300,0.7827878233005264,1
40704,blend8,9,249,249,1,51301,0.7828030823224231,1
40705,blend8,144,237,237,2,51302,0.7828183413443198,1
40706,blend8,154,210,210,1,51303,0.7828336003662165,1
40707,blend8,14,247,247,1,51304,0.7828488593881132,1
40708,blend8,35,241,241,1,51305,0.7828641184100099,1
40709,blend8,191,209,209,3,51306,0.7828793774319066,1
40710,blend8,63,234,234,1,51308,0.7829098954757,2
40711,blend8,74,231,231,1,51309,0.7829251544975967,1
40712,blend8,154,229,229,2,51310,0.7829404135194934,1
40713,blend8,28,243,243,1,51311,0.7829556725413901,1
40714,blend8,125,217,217,1,51312,0.7829709315632868,1
40715,blend8,28,244,244,1,51313,0.7829861905851835,1
40716,blend8,158,226,226,2,51314,0.7830014496070802,1
40717,blend8,181,203,203,1,51315,0.7830167086289769,1
40718,blend8,167,246,246,3,51316,0.7830319676508736,1
40719,blend8,21,245,245,1,51317,0.7830472266727703,1
40720,blend8,169,220,220,2,51318,0.783062485694667,1
40721,blend8,185,253,253,4,51319,0.7830777447165637,1
40722,blend8,122,218,218,1,51321,0.783108262760357,2
40723,blend8,123,250,250,2,51322,0.7831235217822538,1
40724,blend8,180,203,203,1,51323,0.7831387808041504,1
40725,blend8,90,227,227,1,51324,0.7831540398260471,1
40726,blend8,133,215,215,1,51325,0.7831692988479438,1
40727,blend8,48,238,238,1,51326,0.7831845578698405,1
40728,blend8,183,209,209,2,51327,0.7831998168917372,1
40729,blend8,2,251,251,1,51329,0.7832303349355306,2
40730,blend8,37,241,241,1,51330,0.7832455939574273,1
40731,blend8,7,249,249,1,51331,0.783260852979324,1
40732,blend8,136,241,241,2,51332,0.7832761120012207,1
40733,blend8,11,248,248,1,51333,0.7832913710231174,1
40734,blend8,143,213,213,1,51335,0.7833218890669108,2
40735,blend8,196,208,208,4,51336,0.7833371480888075,1
40736,blend8,71,232,232,1,51337,0.7833524071107042,1
40737,blend8,188,201,201,1,51338,0.7833676661326009,1
40738,blend8,161,210,210,1,51339,0.7833829251544976,1
40739,blend8,147,212,212,1,51340,0.7833981841763943,1
40740,blend8,47,238,238,1,51341,0.783413443198291,1
40741,blend8,175,214,214,2,51342,0.7834287022201877,1
40742,blend8,5,250,250,1,51343,0.7834439612420844,1
40743,blend8,15,247,247,1,51344,0.7834592202639811,1
40744,blend8,131,216,216,1,51345,0.7834744792858778,1
40745,blend8,177,214,214,2,51346,0.7834897383077745,1
40746,blend8,178,230,230,3,51347,0.7835049973296712,1
40747,blend8,54,236,236,1,51349,0.7835355153734646,2
40748,blend8,177,206,206,1,51351,0.783566033417258,2
40749,blend8,70,232,232,1,51352,0.7835812924391546,1
40750,blend8,94,226,226,1,51353,0.7835965514610513,1
40751,blend8,197,204,204,4,51354,0.783611810482948,1
40752,blend8,24,245,245,1,51355,0.7836270695048447,1
40753,blend8,116,250,250,2,51356,0.7836423285267414,1
40754,blend8,109,222,222,1,51358,0.7836728465705348,2
40755,blend8,135,242,242,2,51359,0.7836881055924315,1
40756,blend8,174,215,215,2,51361,0.7837186236362249,2
40757,blend8,183,222,222,3,51362,0.7837338826581216,1
40758,blend8,52,237,237,1,51363,0.7837491416800183,1
40759,blend8,13,248,248,1,51364,0.783764400701915,1
40760,fill8,0,198,198,0,51365,0.7837796597238117,1
40761,blend8,194,218,218,4,51366,0.7837949187457084,1
40762,blend8,144,214,214,1,51368,0.7838254367895018,2
40763,blend8,150,211,211,1,51369,0.7838406958113985,1
40764,blend8,127,217,217,1,51371,0.7838712138551919,2
40765,blend8,49,238,238,1,51372,0.7838864728770886,1
40766,blend8,78,230,230,1,51373,0.7839017318989853,1
40767,blend8,67,233,233,1,51374,0.783916990920882,1
40768,blend8,6,250,250,1,51375,0.7839322499427787,1
40769,blend8,107,222,222,1,51377,0.783962767986572,2
40770,blend8,163,224,224,2,51378,0.7839780270084687,1
40771,blend8,59,235,235,1,51379,0.7839932860303654,1
40772,blend8,125,249,249,2,51380,0.7840085450522621,1
40773,blend8,18,247,247,1,51381,0.7840238040741588,1
40774,blend8,131,245,245,2,51382,0.7840390630960555,1
40775,blend8,29,243,243,1,51384,0.7840695811398489,2
40776,blend8,16,247,247,1,51385,0.7840848401617456,1
40777,blend8,155,210,210,1,51386,0.7841000991836423,1
40778,blend8,191,201,201,1,51387,0.784115358205539,1
40779,blend8,187,202,202,1,51388,0.7841306172274357,1
40780,blend8,82,229,229,1,51389,0.7841458762493324,1
40781,blend8,12,248,248,1,51391,0.7841763942931258,2
40782,blend8,197,199,199,1,51392,0.7841916533150225,1
40783,blend8,153,232,232,2,51395,0.7842374303807126,3
40784,blend8,182,210,210,2,51396,0.7842526894026093,1
40785,blend8,95,226,226,1,51397,0.784267948424506,1
40786,blend8,179,204,204,1,51398,0.7842832074464027,1
40787,blend8,161,225,225,2,51399,0.7842984664682994,1
40788,blend8,127,248,248,2,51400,0.7843137254901961,1
40789,blend8,65,234,234,1,51401,0.7843289845120928,1
40790,blend8,123,218,218,1,51402,0.7843442435339895,1
40791,blend8,20,246,246,1,51403,0.7843595025558862,1
40792,blend8,75,231,231,1,51404,0.7843747615777829,1
40793,blend8,34,242,242,1,51405,0.7843900205996795,1
40794,blend8,132,216,216,1,51407,0.7844205386434729,2
40795,blend8,140,214,214,1,51409,0.7844510566872663,2
40796,blend8,68,233,233,1,51410,0.784466315709163,1
40797,blend8,184,207,207,1,51411,0.7844815747310597,1
40798,blend8,55,236,236,1,51412,0.7844968337529564,1
40799,blend8,43,240,240,1,51414,0.7845273517967498,2
40800,blend8,159,226,226,2,51415,0.7845426108186465,1
40801,blend8,143,237,237,2,51416,0.7845578698405432,1
40802,blend8,62,235,235,1,51417,0.7845731288624399,1
40803,blend8,84,229,229,1,51418,0.7845883878843366,1
40804,blend8,108,222,222,1,51419,0.7846036469062333,1
40805,blend8,179,229,229,3,51420,0.78461890592813,1
40806,blend8,122,251,251,2,51422,0.7846494239719234,2
40807,blend8,21,246,246,1,51423,0.7846646829938201,1
40808,blend8,58,236,236,1,51424,0.7846799420157168,1
40809,blend8,186,250,250,4,51425,0.7846952010376135,1
40810,blend8,186,219,219,3,51426,0.7847104600595102,1
40811,blend8,169,208,208,1,51427,0.7847257190814069,1
40812,blend8,25,245,245,1,51428,0.7847409781033036,1
40813,blend8,154,230,230,2,51429,0.7847562371252003,1
40814,blend8,3,251,251,1,51430,0.784771496147097,1
40815,blend8,197,200,200,2,51432,0.7848020141908904,2
40816,blend8,10,249,249,1,51433,0.784817273212787,1
40817,blend8,17,247,247,1,51435,0.7848477912565804,2
40818,blend8,185,204,204,1,51436,0.7848630502784771,1
40819,blend8,66,234,234,1,51437,0.7848783093003738,1
40820,blend8,114,221,221,1,51438,0.7848935683222705,1
40821,blend8,116,220,220,1,51439,0.7849088273441672,1
40822,blend8,177,235,235,3,51440,0.7849240863660639,1
40823,blend8,23,245,245,1,51441,0.7849393453879606,1
40824,blend8,4,251,251,1,51442,0.7849546044098573,1
40825,blend8,110,222,222,1,51443,0.784969863431754,1
40826,blend8,125,218,218,1,51444,0.7849851224536507,1
40827,blend8,64,234,234,1,51445,0.7850003814755474,1
40828,blend8,166,221,221,2,51446,0.7850156404974441,1
40829,blend8,30,243,243,1,51447,0.7850308995193408,1
40830,blend8,40,241,241,1,51448,0.7850461585412375,1
40831,blend8,135,215,215,1,51449,0.7850614175631342,1
40832,blend8,38,241,241,1,51450,0.7850766765850309,1
40833,blend8,165,208,208,1,51451,0.7850919356069276,1
40834,blend8,166,249,249,3,51452,0.7851071946288243,1
40835,blend8,69,233,233,1,51453,0.785122453650721,1
40836,blend8,44,240,240,1,51454,0.7851377126726177,1
40837,blend8,19,247,247,1,51455,0.7851529716945144,1
40838,blend8,181,226,226,3,51456,0.7851682307164111,1
40839,blend8,145,237,237,2,51457,0.7851834897383078,1
40840,blend8,165,251,251,3,51458,0.7851987487602045,1
40841,blend8,146,213,213,1,51460,0.7852292668039978,2
40842,blend8,124,218,218,1,51462,0.7852597848477912,2
40843,blend8,39,241,241,1,51463,0.7852750438696879,1
40844,blend8,8,250,250,1,51464,0.7852903028915846,1
40845,blend8,60,235,235,1,51465,0.7853055619134813,1
40846,blend8,139,240,240,2,51466,0.785320820935378,1
40847,blend8,136,215,215,1,51467,0.7853360799572747,1
40848,blend8,2,252,252,1,51468,0.7853513389791714,1
40849,blend8,149,212,212,1,51469,0.7853665980010681,1
40850,blend8,56,236,236,1,51470,0.7853818570229648,1
40851,blend8,93,227,227,1,51471,0.7853971160448615,1
40852,blend8,132,245,245,2,51472,0.7854123750667582,1
40853,blend8,73,232,232,1,51473,0.7854276340886549,1
40854,blend8,158,227,227,2,51474,0.7854428931105516,1
40855,blend8,9,250,250,1,51476,0.785473411154345,2
40856,blend8,35,242,242,1,51477,0.7854886701762417,1
40857,blend8,76,231,231,1,51478,0.7855039291981384,1
40858,blend8,77,231,231,1,51479,0.7855191882200351,1
40859,blend8,171,218,218,2,51480,0.7855344472419318,1
40860,blend8,37,242,242,1,51481,0.7855497062638285,1
40861,blend8,63,235,235,1,51484,0.7855954833295186,3
40862,blend8,89,228,228,1,51485,0.7856107423514153,1
40863,blend8,186,252,252,4,51486,0.785626001373312,1
40864,blend8,185,255,255,4,51487,0.7856412603952087,1
40865,blend8,141,239,239,2,51488,0.7856565194171053,1
40866,blend8,188,243,243,4,51489,0.785671778439002,1
40867,blend8,158,210,210,1,51490,0.7856870374608987,1
40868,blend8,135,243,243,2,51491,0.7857022964827954,1
40869,blend8,172,217,217,2,51495,0.7857633325703822,4
40870,blend8,119,220,220,1,51497,0.7857938506141756,2
40871,blend8,128,248,248,2,51498,0.7858091096360723,1
40872,blend8,196,200,200,1,51499,0.785824368657969,1
40873,blend8,177,236,236,3,51500,0.7858396276798657,1
40874,blend8,196,210,210,4,51501,0.7858548867017624,1
40875,blend8,14,248,248,1,51503,0.7858854047455558,2
40876,blend8,194,201,201,1,51504,0.7859006637674525,1
40877,blend8,150,212,212,1,51505,0.7859159227893492,1
40878,blend8,31,243,243,1,51506,0.7859311818112459,1
40879,blend8,130,247,247,2,51508,0.7859616998550393,2
40880,blend8,7,250,250,1,51509,0.785976958876936,1
40881,blend8,59,236,236,1,51510,0.7859922178988327,1
40882,blend8,61,235,235,1,51511,0.7860074769207294,1
40883,blend8,196,201,201,2,51513,0.7860379949645228,2
40884,blend8,117,220,220,1,51514,0.7860532539864195,1
40885,blend8,191,233,233,4,51515,0.7860685130083161,1
40886,blend8,186,203,203,1,51516,0.7860837720302128,1
40887,blend8,49,239,239,1,51518,0.7861142900740062,2
40888,blend8,67,234,234,1,51519,0.7861295490959029,1
40889,blend8,20,247,247,1,51520,0.7861448081177996,1
40890,blend8,115,221,221,1,51521,0.7861600671396963,1
40891,blend8,116,221,221,1,51522,0.786175326161593,1
40892,blend8,175,216,216,2,51523,0.7861905851834897,1
40893,blend8,23,246,246,1,51524,0.7862058442053864,1
40894,blend8,11,249,249,1,51525,0.7862211032272831,1
40895,blend8,178,205,205,1,51527,0.7862516212710765,2
40896,blend8,167,208,208,1,51529,0.7862821393148699,2
40897,blend8,1,253,253,1,51530,0.7862973983367666,1
40898,blend8,21,247,247,1,51531,0.7863126573586633,1
40899,blend8,34,243,243,1,51532,0.78632791638056,1
40900,blend8,36,242,242,1,51533,0.7863431754024567,1
40901,blend8,94,227,227,1,51534,0.7863584344243534,1
40902,blend8,6,251,251,1,51535,0.7863736934462501,1
40903,blend8,10,250,250,1,51536,0.7863889524681468,1
40904,blend8,195,206,206,3,51537,0.7864042114900435,1
40905,blend8,158,228,228,2,51538,0.7864194705119402,1
40906,blend8,197,200,200,1,51540,0.7864499885557336,2
40907,blend8,5,251,251,1,51541,0.7864652475776303,1
40908,blend8,113,222,222,1,51542,0.786480506599527,1
40909,blend8,107,223,223,1,51544,0.7865110246433203,2
40910,blend8,26,245,245,1,51545,0.786526283665217,1
40911,blend8,29,244,244,1,51546,0.7865415426871137,1
40912,blend8,193,203,203,1,51548,0.7865720607309071,2
40913,blend8,40,242,242,1,51549,0.7865873197528038,1
40914,blend8,53,236,236,1,51550,0.7866025787747005,1
40915,blend8,47,239,239,1,51551,0.7866178377965972,1
40916,blend8,48,239,239,1,51552,0.7866330968184939,1
40917,blend8,32,243,243,1,51553,0.7866483558403906,1
40918,blend8,137,242,242,2,51554,0.7866636148622873,1
40919,blend8,51,238,238,1,51555,0.786678873884184,1
40920,blend8,134,216,216,1,51556,0.7866941329060807,1
40921,blend8,151,212,212,1,51557,0.7867093919279774,1
40922,blend8,46,240,240,1,51558,0.7867246509498741,1
40923,blend8,189,242,242,4,51561,0.7867704280155642,3
40924,blend8,138,241,241,2,51562,0.7867856870374609,1
40925,blend8,191,234,234,4,51563,0.7868009460593576,1
40926,blend8,84,230,230,1,51564,0.7868162050812543,1
40927,blend8,139,215,215,1,51565,0.786831464103151,1
40928,blend8,122,219,219,1,51567,0.7868619821469444,2
