name,mode,use_fill16,r,g,b,w,lower_r,lower_g,lower_b,lower_w,upper_r,upper_g,upper_b,upper_w,r16,g16,b16,w16,bfi_r,bfi_g,bfi_b,bfi_w,repeat_index,solver_mode,ok,returncode,elapsed_s,timed_out,X,Y,Z,x,y
W_floor168_v183_bfi1,blend8,0,0,0,0,183,0,0,0,168,0,0,0,183,0,0,0,47031,0,0,0,1,0,0,True,0,0.0,False,996.0578470956867,1080.933084,945.0635619362466,0.32959625625293504,0.3576815330406347
W_floor168_v185_bfi1,blend8,0,0,0,0,185,0,0,0,168,0,0,0,185,0,0,0,47545,0,0,0,1,0,0,True,0,0.0,False,1006.2624922500971,1092.036106,954.9727483256454,0.32956864229529587,0.35766100750420476
W_floor168_v187_bfi1,blend8,0,0,0,0,187,0,0,0,168,0,0,0,187,0,0,0,48059,0,0,0,1,0,0,True,0,0.0,False,1018.6305868058973,1105.366229,966.834419754994,0.3295652558076491,0.35762749395128646
W_floor168_v189_bfi1,blend8,0,0,0,0,189,0,0,0,168,0,0,0,189,0,0,0,48573,0,0,0,1,0,0,True,0,0.0,False,1023.4016232097555,1110.600888,971.6723856342725,0.32952632107427965,0.35760371735257523
W_floor168_v191_bfi1,blend8,0,0,0,0,191,0,0,0,168,0,0,0,191,0,0,0,49087,0,0,0,1,0,0,True,0,0.0,False,1033.3430588069755,1121.355622,981.2328208401229,0.32951710146227,0.3575829451029226
W_floor168_v193_bfi1,blend8,0,0,0,0,193,0,0,0,168,0,0,0,193,0,0,0,49601,0,0,0,1,0,0,True,0,0.0,False,1036.687045803707,1124.935673,984.5329405020906,0.3295091400634808,0.35755880980415894
W_floor168_v195_bfi1,blend8,0,0,0,0,195,0,0,0,168,0,0,0,195,0,0,0,50115,0,0,0,1,0,0,True,0,0.0,False,1059.1703300527906,1149.222065,1006.0016572342241,0.3295085521015072,0.35752370316338095
W_floor168_v196_bfi1,blend8,0,0,0,0,196,0,0,0,168,0,0,0,196,0,0,0,50372,0,0,0,1,0,0,True,0,0.0,False,1059.2178075097552,1149.222065,1006.0733633451255,0.32951110472813544,0.3575104473615182
W_floor168_v197_bfi1,blend8,0,0,0,0,197,0,0,0,168,0,0,0,197,0,0,0,50629,0,0,0,1,0,0,True,0,0.0,False,1059.2181099933596,1149.222065,1006.2407734468397,0.32949400795351236,0.3574917957434052
W_floor168_v199_bfi1,blend8,0,0,0,0,199,0,0,0,168,0,0,0,199,0,0,0,51143,0,0,0,1,0,0,True,0,0.0,False,1066.9829078715682,1157.54302,1013.7787948993177,0.3294881115939559,0.3574533958649628
W_floor168_v201_bfi1,blend8,0,0,0,0,201,0,0,0,168,0,0,0,201,0,0,0,51657,0,0,0,1,0,0,True,0,0.0,False,1078.889252500648,1170.524855,1025.3400094849476,0.3294565680228118,0.357439005551191
W_floor168_v203_bfi1,blend8,0,0,0,0,203,0,0,0,168,0,0,0,203,0,0,0,52171,0,0,0,1,0,0,True,0,0.0,False,1088.2566272337162,1180.625787,1034.3201036723083,0.32945501262320026,0.3574185296239195
W_floor168_v204_bfi1,blend8,0,0,0,0,204,0,0,0,168,0,0,0,204,0,0,0,52428,0,0,0,1,0,0,True,0,0.0,False,1088.4163915709855,1180.625787,1035.1950096679338,0.3294002002777185,0.35730660958671845
W_floor168_v205_bfi1,blend8,0,0,0,0,205,0,0,0,168,0,0,0,205,0,0,0,52685,0,0,0,1,0,0,True,0,0.0,False,1088.2867448418326,1180.625787,1034.9469565206211,0.32939861658016156,0.3573474571659744
W_floor168_v207_bfi1,blend8,0,0,0,0,207,0,0,0,168,0,0,0,207,0,0,0,53199,0,0,0,1,0,0,True,0,0.0,False,1102.1345158071006,1195.634475,1048.0534153303715,0.329406161482265,0.3573514460321521
W_floor168_v209_bfi1,blend8,0,0,0,0,209,0,0,0,168,0,0,0,209,0,0,0,53713,0,0,0,1,0,0,True,0,0.0,False,1114.8042673580544,1209.39291,1060.278063675951,0.32938762672628263,0.35733542835152
W_floor168_v211_bfi1,blend8,0,0,0,0,211,0,0,0,168,0,0,0,211,0,0,0,54227,0,0,0,1,0,0,True,0,0.0,False,1132.6415106636096,1228.7408103091764,1077.3857948831474,0.32937420393107464,0.35732005442400533
W_floor168_v212_bfi1,blend8,0,0,0,0,212,0,0,0,168,0,0,0,212,0,0,0,54484,0,0,0,1,0,0,True,0,0.0,False,1133.1346076720613,1229.163888,1077.9811916979932,0.32937281577193334,0.3572860347699355
W_floor168_v213_bfi1,blend8,0,0,0,0,213,0,0,0,168,0,0,0,213,0,0,0,54741,0,0,0,1,0,0,True,0,0.0,False,1133.1400218075692,1229.163888,1077.8592625051665,0.3293855451181368,0.35729813570838964
W_floor168_v215_bfi1,blend8,0,0,0,0,215,0,0,0,168,0,0,0,215,0,0,0,55255,0,0,0,1,0,0,True,0,0.0,False,1138.2634586177971,1234.706636,1083.0755918923953,0.329354285755169,0.35725992883119795
W_floor168_v217_bfi1,blend8,0,0,0,0,217,0,0,0,168,0,0,0,217,0,0,0,55769,0,0,0,1,0,0,True,0,0.0,False,1157.7587654491895,1255.827992,1101.7499967460885,0.32934505181260243,0.3572425857924616
W_floor168_v218_bfi1,blend8,0,0,0,0,218,0,0,0,168,0,0,0,218,0,0,0,56026,0,0,0,1,0,0,True,0,0.0,False,1157.818961148561,1255.827992,1101.7514947438556,0.3293563953874722,0.3572363163421504
W_floor168_v219_bfi1,blend8,0,0,0,0,219,0,0,0,168,0,0,0,219,0,0,0,56283,0,0,0,1,0,0,True,0,0.0,False,1157.8290814165225,1255.827992,1101.994746331467,0.3293355374138041,0.35721057043982835
W_floor168_v220_bfi1,blend8,0,0,0,0,220,0,0,0,168,0,0,0,220,0,0,0,56540,0,0,0,1,0,0,True,0,0.0,False,1157.9290606835443,1255.827992,1102.5752221510045,0.32930023961914334,0.35714144564426564
W_floor168_v221_bfi1,blend8,0,0,0,0,221,0,0,0,168,0,0,0,221,0,0,0,56797,0,0,0,1,0,0,True,0,0.0,False,1157.796438095719,1255.827992,1102.1309180413264,0.32931655460873316,0.3572000516661228
W_floor168_v223_bfi1,blend8,0,0,0,0,223,0,0,0,168,0,0,0,223,0,0,0,57311,0,0,0,1,0,0,True,0,0.0,False,1170.4832520859554,1269.443532,1114.5294312127771,0.3293002308055109,0.35714141773253216
W_floor168_v225_bfi1,blend8,0,0,0,0,225,0,0,0,168,0,0,0,225,0,0,0,57825,0,0,0,1,0,0,True,0,0.0,False,1178.119752973904,1277.584339,1121.8672434712282,0.3293071311539114,0.3571093960705159
W_floor168_v227_bfi1,blend8,0,0,0,0,227,0,0,0,168,0,0,0,227,0,0,0,58339,0,0,0,1,0,0,True,0,0.0,False,1189.4786270671302,1289.892272,1132.964840712639,0.3292824124757707,0.3570798411109594
W_floor168_v229_bfi1,blend8,0,0,0,0,229,0,0,0,168,0,0,0,229,0,0,0,58853,0,0,0,1,0,0,True,0,0.0,False,1209.4145669837112,1311.4574028878578,1152.1863923789706,0.32926636271651405,0.35704779874074954
W_floor168_v230_bfi1,blend8,0,0,0,0,230,0,0,0,168,0,0,0,230,0,0,0,59110,0,0,0,1,0,0,True,0,0.0,False,1215.9583395912623,1318.5566360662542,1158.4860239671439,0.3292602248726298,0.3570420468882262
W_floor168_v231_bfi1,blend8,0,0,0,0,231,0,0,0,168,0,0,0,231,0,0,0,59367,0,0,0,1,0,0,True,0,0.0,False,1217.9838040536445,1320.766272,1160.7328982876425,0.32923081752268724,0.35701374520723933
W_floor168_v232_bfi1,blend8,0,0,0,0,232,0,0,0,168,0,0,0,232,0,0,0,59624,0,0,0,1,0,0,True,0,0.0,False,1218.1035777681568,1320.766272,1160.703022794377,0.32925519234992906,0.35700506990828984
W_floor168_v233_bfi1,blend8,0,0,0,0,233,0,0,0,168,0,0,0,233,0,0,0,59881,0,0,0,1,0,0,True,0,0.0,False,1217.7292887193155,1320.766272,1160.0965805359765,0.3292413010713913,0.35709973459029076
W_floor168_v235_bfi1,blend8,0,0,0,0,235,0,0,0,168,0,0,0,235,0,0,0,60395,0,0,0,1,0,0,True,0,0.0,False,1222.317481277355,1325.531134,1165.1293958476238,0.32920137895107293,0.3569994570472512
W_floor168_v237_bfi1,blend8,0,0,0,0,237,0,0,0,168,0,0,0,237,0,0,0,60909,0,0,0,1,0,0,True,0,0.0,False,1232.772067179565,1336.732994,1175.2477041588616,0.3291998549517474,0.3569616147620882
W_floor168_v239_bfi1,blend8,0,0,0,0,239,0,0,0,168,0,0,0,239,0,0,0,61423,0,0,0,1,0,0,True,0,0.0,False,1243.4012501185975,1348.159059,1185.705720343664,0.3291802167017636,0.3569139818282607
W_floor168_v241_bfi1,blend8,0,0,0,0,241,0,0,0,168,0,0,0,241,0,0,0,61937,0,0,0,1,0,0,True,0,0.0,False,1260.2322516812271,1366.440247063193,1201.9021125016181,0.32916486673119194,0.35690573798651265
W_floor168_v242_bfi1,blend8,0,0,0,0,242,0,0,0,168,0,0,0,242,0,0,0,62194,0,0,0,1,0,0,True,0,0.0,False,1265.2504940815522,1371.9086262034368,1206.704717650728,0.32916111169042706,0.356908747043495
W_floor168_v243_bfi1,blend8,0,0,0,0,243,0,0,0,168,0,0,0,243,0,0,0,62451,0,0,0,1,0,0,True,0,0.0,False,1270.2613284055822,1377.255917326289,1211.194852069023,0.3291930820984319,0.3569211390793307
W_floor168_v244_bfi1,blend8,0,0,0,0,244,0,0,0,168,0,0,0,244,0,0,0,62708,0,0,0,1,0,0,True,0,0.0,False,1271.8310800144955,1378.932936,1213.0503823034344,0.3291646411815675,0.356883844265476
W_floor168_v245_bfi1,blend8,0,0,0,0,245,0,0,0,168,0,0,0,245,0,0,0,62965,0,0,0,1,0,0,True,0,0.0,False,1271.924913417856,1378.932936,1213.335640155284,0.3291566317395664,0.35684883267900863
W_floor168_v247_bfi1,blend8,0,0,0,0,247,0,0,0,168,0,0,0,247,0,0,0,63479,0,0,0,1,0,0,True,0,0.0,False,1273.53260443765,1381.14251,1215.3008374373671,0.3290802372610659,0.35688658719722316
W_floor168_v249_bfi1,blend8,0,0,0,0,249,0,0,0,168,0,0,0,249,0,0,0,63993,0,0,0,1,0,0,True,0,0.0,False,1282.0656706185523,1389.913162,1223.5303597733282,0.32911375825334693,0.3567988402426487
W_floor168_v251_bfi1,blend8,0,0,0,0,251,0,0,0,168,0,0,0,251,0,0,0,64507,0,0,0,1,0,0,True,0,0.0,False,1289.8337237291114,1398.235404,1231.1662532365676,0.3291034087907481,0.35676229368379553
W_floor168_v253_bfi1,blend8,0,0,0,0,253,0,0,0,168,0,0,0,253,0,0,0,65021,0,0,0,1,0,0,True,0,0.0,False,1296.619220726674,1405.49563,1237.8068833658042,0.32909771011614714,0.35673186546781543
W_floor168_v171_bfi2,blend8,0,0,0,0,171,0,0,0,168,0,0,0,171,0,0,0,43947,0,0,0,2,0,0,True,0,0.0,False,953.1114262768077,1034.341811,903.7862753610281,0.329654953216668,0.35775030276074
W_floor168_v173_bfi2,blend8,0,0,0,0,173,0,0,0,168,0,0,0,173,0,0,0,44461,0,0,0,2,0,0,True,0,0.0,False,952.8471480928298,1034.341811,903.3607168595358,0.32964219782138493,0.3578356807375087
W_floor168_v174_bfi2,blend8,0,0,0,0,174,0,0,0,168,0,0,0,174,0,0,0,44718,0,0,0,2,0,0,True,0,0.0,False,953.0906726480666,1034.341811,903.4412775308973,0.32968948192998043,0.35779556509522986
W_floor168_v175_bfi2,blend8,0,0,0,0,175,0,0,0,168,0,0,0,175,0,0,0,44975,0,0,0,2,0,0,True,0,0.0,False,952.8601425015413,1034.341811,903.5829778545856,0.3296198662743599,0.35780655965809566
W_floor168_v177_bfi2,blend8,0,0,0,0,177,0,0,0,168,0,0,0,177,0,0,0,45489,0,0,0,2,0,0,True,0,0.0,False,966.645865117058,1049.538365,916.8832850367471,0.3295682285262256,0.3578295963449597
W_floor168_v178_bfi2,blend8,0,0,0,0,178,0,0,0,168,0,0,0,178,0,0,0,45746,0,0,0,2,0,0,True,0,0.0,False,967.0078399750365,1049.538365,917.0971467372392,0.32962692598969956,0.3577593589852759
W_floor168_v179_bfi2,blend8,0,0,0,0,179,0,0,0,168,0,0,0,179,0,0,0,46003,0,0,0,2,0,0,True,0,0.0,False,966.9420369215,1049.538365,917.0506477742192,0.3296171134857414,0.35777305479990185
W_floor168_v181_bfi2,blend8,0,0,0,0,181,0,0,0,168,0,0,0,181,0,0,0,46517,0,0,0,2,0,0,True,0,0.0,False,981.6174480050754,1065.406774,931.0645291644511,0.3296132284907842,0.35774849677720444
W_floor168_v182_bfi2,blend8,0,0,0,0,182,0,0,0,168,0,0,0,182,0,0,0,46774,0,0,0,2,0,0,True,0,0.0,False,981.6254675714193,1065.406774,931.1497708569987,0.32960559948147666,0.35773729394439
W_floor168_v183_bfi2,blend8,0,0,0,0,183,0,0,0,168,0,0,0,183,0,0,0,47031,0,0,0,2,0,0,True,0,0.0,False,981.7114062645384,1065.406774,931.2525461916989,0.32961356944056813,0.3577146271739166
W_floor168_v185_bfi2,blend8,0,0,0,0,185,0,0,0,168,0,0,0,185,0,0,0,47545,0,0,0,2,0,0,True,0,0.0,False,998.4491072090136,1083.618885,947.2948634663895,0.3295904633340489,0.3577052128205371
W_floor168_v186_bfi2,blend8,0,0,0,0,186,0,0,0,168,0,0,0,186,0,0,0,47802,0,0,0,2,0,0,True,0,0.0,False,998.5672890653127,1083.618885,947.4358981982613,0.32960127212145496,0.35767460731178824
W_floor168_v187_bfi2,blend8,0,0,0,0,187,0,0,0,168,0,0,0,187,0,0,0,48059,0,0,0,2,0,0,True,0,0.0,False,998.5038616379865,1083.618885,947.4173622711771,0.3295892530690126,0.35768428409755404
W_floor168_v189_bfi2,blend8,0,0,0,0,189,0,0,0,168,0,0,0,189,0,0,0,48573,0,0,0,2,0,0,True,0,0.0,False,999.0631231822636,1084.271402,948.1333814022998,0.3295641431704513,0.3576720702353093
W_floor168_v191_bfi2,blend8,0,0,0,0,191,0,0,0,168,0,0,0,191,0,0,0,49087,0,0,0,2,0,0,True,0,0.0,False,1003.8194473384906,1089.384552,952.8544002527467,0.3295470131082178,0.3576374478395387
W_floor168_v193_bfi2,blend8,0,0,0,0,193,0,0,0,168,0,0,0,193,0,0,0,49601,0,0,0,2,0,0,True,0,0.0,False,1018.7846697168773,1105.598151,967.0776199831091,0.3295480208332209,0.3576297262111056
W_floor168_v194_bfi2,blend8,0,0,0,0,194,0,0,0,168,0,0,0,194,0,0,0,49858,0,0,0,2,0,0,True,0,0.0,False,1018.8130753227698,1105.598151,967.230036003209,0.32953793434503187,0.3576088094283647
W_floor168_v195_bfi2,blend8,0,0,0,0,195,0,0,0,168,0,0,0,195,0,0,0,50115,0,0,0,2,0,0,True,0,0.0,False,1018.8791381194125,1105.598151,967.2760083252135,0.3295473603801213,0.3575958508441767
W_floor168_v197_bfi2,blend8,0,0,0,0,197,0,0,0,168,0,0,0,197,0,0,0,50629,0,0,0,2,0,0,True,0,0.0,False,1026.3419379781187,1113.592205,974.855854980755,0.32950598231363337,0.35751758729472566
W_floor168_v199_bfi2,blend8,0,0,0,0,199,0,0,0,168,0,0,0,199,0,0,0,51143,0,0,0,2,0,0,True,0,0.0,False,1032.1281849839713,1119.866516,980.214798545661,0.3295208015744053,0.35753244352530433
W_floor168_v201_bfi2,blend8,0,0,0,0,201,0,0,0,168,0,0,0,201,0,0,0,51657,0,0,0,2,0,0,True,0,0.0,False,1044.1049577926187,1132.913486,991.8554662479779,0.3294876941882622,0.35751295828160173
W_floor168_v203_bfi2,blend8,0,0,0,0,203,0,0,0,168,0,0,0,203,0,0,0,52171,0,0,0,2,0,0,True,0,0.0,False,1045.2400611234336,1134.118397,992.8685253932631,0.32949724800735786,0.3575148950226533
W_floor168_v205_bfi2,blend8,0,0,0,0,205,0,0,0,168,0,0,0,205,0,0,0,52685,0,0,0,2,0,0,True,0,0.0,False,1050.709194322408,1139.908022,998.8150708983949,0.32943455126240395,0.3574015433929432
W_floor168_v207_bfi2,blend8,0,0,0,0,207,0,0,0,168,0,0,0,207,0,0,0,53199,0,0,0,2,0,0,True,0,0.0,False,1054.7329752136825,1144.34341,1002.343815162776,0.3294578372091409,0.3574486753927008
W_floor168_v209_bfi2,blend8,0,0,0,0,209,0,0,0,168,0,0,0,209,0,0,0,53713,0,0,0,2,0,0,True,0,0.0,False,1063.5997949702444,1154.01603,1010.8207768847908,0.32944732269455373,0.35745352079607545
W_floor168_v211_bfi2,blend8,0,0,0,0,211,0,0,0,168,0,0,0,211,0,0,0,54227,0,0,0,2,0,0,True,0,0.0,False,1088.1831088301703,1180.6598985347405,1034.2906469565803,0.32943962391788173,0.35743630809188803
W_floor168_v212_bfi2,blend8,0,0,0,0,212,0,0,0,168,0,0,0,212,0,0,0,54484,0,0,0,2,0,0,True,0,0.0,False,1089.965477344514,1182.537561,1036.1293413898297,0.3294308198217021,0.3574097769952152
W_floor168_v213_bfi2,blend8,0,0,0,0,213,0,0,0,168,0,0,0,213,0,0,0,54741,0,0,0,2,0,0,True,0,0.0,False,1090.0142997378239,1182.537561,1036.208456521979,0.32943283744424706,0.35739595728086326
W_floor168_v214_bfi2,blend8,0,0,0,0,214,0,0,0,168,0,0,0,214,0,0,0,54998,0,0,0,2,0,0,True,0,0.0,False,1090.051710689437,1182.537561,1036.4655666376289,0.3294148220404006,0.3573641474004241
W_floor168_v215_bfi2,blend8,0,0,0,0,215,0,0,0,168,0,0,0,215,0,0,0,55255,0,0,0,2,0,0,True,0,0.0,False,1090.0189606692231,1182.537561,1036.3922549000852,0.3294154833666981,0.3573756019958839
W_floor168_v216_bfi2,blend8,0,0,0,0,216,0,0,0,168,0,0,0,216,0,0,0,55512,0,0,0,2,0,0,True,0,0.0,False,1090.04732398776,1182.537561,1036.5051524343594,0.3294099923726885,0.3573603460851226
W_floor168_v217_bfi2,blend8,0,0,0,0,217,0,0,0,168,0,0,0,217,0,0,0,55769,0,0,0,2,0,0,True,0,0.0,False,1090.1161197215874,1182.537561,1036.993270667497,0.3293753490123946,0.3573002130948378
W_floor168_v219_bfi2,blend8,0,0,0,0,219,0,0,0,168,0,0,0,219,0,0,0,56283,0,0,0,2,0,0,True,0,0.0,False,1098.2566424723504,1191.419796,1044.4179662467027,0.32940178326021186,0.3573443494322395
W_floor168_v221_bfi2,blend8,0,0,0,0,221,0,0,0,168,0,0,0,221,0,0,0,56797,0,0,0,2,0,0,True,0,0.0,False,1102.58559714586,1195.97038,1049.7157090906976,0.3292999196206689,0.35719036328986353
W_floor168_v223_bfi2,blend8,0,0,0,0,223,0,0,0,168,0,0,0,223,0,0,0,57311,0,0,0,2,0,0,True,0,0.0,False,1113.036899963747,1207.297608,1059.0527111798813,0.3293605697679717,0.35725341007413225
W_floor168_v225_bfi2,blend8,0,0,0,0,225,0,0,0,168,0,0,0,225,0,0,0,57825,0,0,0,2,0,0,True,0,0.0,False,1132.9101502130134,1228.7475508399239,1078.1246588371032,0.32935518346260406,0.3572166556721348
W_floor168_v226_bfi2,blend8,0,0,0,0,226,0,0,0,168,0,0,0,226,0,0,0,58082,0,0,0,2,0,0,True,0,0.0,False,1136.8090360612996,1232.8563880702654,1082.245694330902,0.329327435454842,0.3571518343784582
W_floor168_v227_bfi2,blend8,0,0,0,0,227,0,0,0,168,0,0,0,227,0,0,0,58339,0,0,0,2,0,0,True,0,0.0,False,1139.9098175445833,1236.3231896473512,1085.2596471790898,0.3293116384647398,0.35716475899094435
W_floor168_v228_bfi2,blend8,0,0,0,0,228,0,0,0,168,0,0,0,228,0,0,0,58596,0,0,0,2,0,0,True,0,0.0,False,1140.2747612866472,1236.557777,1085.894246853499,0.32929966238745495,0.3571052103522956
W_floor168_v229_bfi2,blend8,0,0,0,0,229,0,0,0,168,0,0,0,229,0,0,0,58853,0,0,0,2,0,0,True,0,0.0,False,1140.1211859597615,1236.557777,1085.5612315337494,0.3293015856534325,0.3571553986828159
W_floor168_v230_bfi2,blend8,0,0,0,0,230,0,0,0,168,0,0,0,230,0,0,0,59110,0,0,0,2,0,0,True,0,0.0,False,1140.1292735211446,1236.557777,1085.5171084178587,0.3293073490705235,0.35715911605251627
W_floor168_v231_bfi2,blend8,0,0,0,0,231,0,0,0,168,0,0,0,231,0,0,0,59367,0,0,0,2,0,0,True,0,0.0,False,1140.1175646887045,1236.557777,1085.4831460581906,0.3293083111948092,0.35716382753024334
W_floor168_v232_bfi2,blend8,0,0,0,0,232,0,0,0,168,0,0,0,232,0,0,0,59624,0,0,0,2,0,0,True,0,0.0,False,1140.2797791769171,1236.557777,1086.01023276402,0.3292896045903466,0.35709273186916013
W_floor168_v233_bfi2,blend8,0,0,0,0,233,0,0,0,168,0,0,0,233,0,0,0,59881,0,0,0,2,0,0,True,0,0.0,False,1140.108412397074,1236.557777,1086.330296004208,0.3292259802178117,0.35707739878249145
W_floor168_v235_bfi2,blend8,0,0,0,0,235,0,0,0,168,0,0,0,235,0,0,0,60395,0,0,0,2,0,0,True,0,0.0,False,1149.0278890529955,1246.292316,1094.1218718344112,0.3292869930879988,0.35716091241488573
W_floor168_v236_bfi2,blend8,0,0,0,0,236,0,0,0,168,0,0,0,236,0,0,0,60652,0,0,0,2,0,0,True,0,0.0,False,1149.103943382213,1246.292316,1094.5728853879298,0.329259055228093,0.3571069726698354
W_floor168_v237_bfi2,blend8,0,0,0,0,237,0,0,0,168,0,0,0,237,0,0,0,60909,0,0,0,2,0,0,True,0,0.0,False,1149.1373278281394,1246.292316,1094.2965062756566,0.32929154850559267,0.35713183854352903
W_floor168_v239_bfi2,blend8,0,0,0,0,239,0,0,0,168,0,0,0,239,0,0,0,61423,0,0,0,2,0,0,True,0,0.0,False,1152.8352703911144,1250.157784,1098.3619503778168,0.32925403702878586,0.35704970855490364
W_floor168_v241_bfi2,blend8,0,0,0,0,241,0,0,0,168,0,0,0,241,0,0,0,61937,0,0,0,2,0,0,True,0,0.0,False,1184.4163170911033,1284.5477372113837,1128.3754068690948,0.3292478593903291,0.3570827137878814
W_floor168_v242_bfi2,blend8,0,0,0,0,242,0,0,0,168,0,0,0,242,0,0,0,62194,0,0,0,2,0,0,True,0,0.0,False,1187.2502900582542,1287.57931447472,1131.2896721113702,0.3292321187897711,0.3570540006299709
W_floor168_v243_bfi2,blend8,0,0,0,0,243,0,0,0,168,0,0,0,243,0,0,0,62451,0,0,0,2,0,0,True,0,0.0,False,1191.0118281366208,1291.553104876562,1134.896762934226,0.32923965151335105,0.3570329732374141
W_floor168_v244_bfi2,blend8,0,0,0,0,244,0,0,0,168,0,0,0,244,0,0,0,62708,0,0,0,2,0,0,True,0,0.0,False,1194.1732537861517,1294.8980673645435,1138.3433965639847,0.3292078096155757,0.3569754682421167
W_floor168_v245_bfi2,blend8,0,0,0,0,245,0,0,0,168,0,0,0,245,0,0,0,62965,0,0,0,2,0,0,True,0,0.0,False,1196.8750647798527,1297.737145,1140.854463422404,0.32922185027915546,0.3569657657889913
W_floor168_v246_bfi2,blend8,0,0,0,0,246,0,0,0,168,0,0,0,246,0,0,0,63222,0,0,0,2,0,0,True,0,0.0,False,1196.9268096133023,1297.737145,1141.334364513878,0.32918794360186177,0.3569135712118594
W_floor168_v247_bfi2,blend8,0,0,0,0,247,0,0,0,168,0,0,0,247,0,0,0,63479,0,0,0,2,0,0,True,0,0.0,False,1196.5356806007533,1297.737145,1140.7404064780426,0.3291695529582645,0.3570102946386934
W_floor168_v248_bfi2,blend8,0,0,0,0,248,0,0,0,168,0,0,0,248,0,0,0,63736,0,0,0,2,0,0,True,0,0.0,False,1196.724855986566,1297.737145,1141.1257752336558,0.3291695675219686,0.3569538751033008
W_floor168_v249_bfi2,blend8,0,0,0,0,249,0,0,0,168,0,0,0,249,0,0,0,63993,0,0,0,2,0,0,True,0,0.0,False,1196.8023293903732,1297.737145,1140.7486429379164,0.3292180126481827,0.35698329901668313
W_floor168_v250_bfi2,blend8,0,0,0,0,250,0,0,0,168,0,0,0,250,0,0,0,64250,0,0,0,2,0,0,True,0,0.0,False,1196.839494320677,1297.737145,1140.7669337211364,0.32922321378258107,0.3569778533791072
W_floor168_v251_bfi2,blend8,0,0,0,0,251,0,0,0,168,0,0,0,251,0,0,0,64507,0,0,0,2,0,0,True,0,0.0,False,1196.8032128756274,1297.737145,1140.854131419119,0.329208622723033,0.3569728536535677
W_floor168_v253_bfi2,blend8,0,0,0,0,253,0,0,0,168,0,0,0,253,0,0,0,65021,0,0,0,2,0,0,True,0,0.0,False,1206.9811792221174,1308.678254,1150.685868822932,0.3292055384278387,0.35694353537023166
W_floor168_v254_bfi2,blend8,0,0,0,0,254,0,0,0,168,0,0,0,254,0,0,0,65278,0,0,0,2,0,0,True,0,0.0,False,1207.0507298757566,1308.678254,1151.0195388619863,0.32918830467667953,0.3569042834229842
W_floor168_v169_bfi3,blend8,0,0,0,0,169,0,0,0,168,0,0,0,169,0,0,0,43433,0,0,0,3,0,0,True,0,0.0,False,953.5580678940992,1034.341811,904.6470513380084,0.3296603619211055,0.3575886013081907
W_floor168_v171_bfi3,blend8,0,0,0,0,171,0,0,0,168,0,0,0,171,0,0,0,43947,0,0,0,3,0,0,True,0,0.0,False,953.1671105306394,1034.341811,903.664917200382,0.3296817015157409,0.3577584291693742
W_floor168_v173_bfi3,blend8,0,0,0,0,173,0,0,0,168,0,0,0,173,0,0,0,44461,0,0,0,3,0,0,True,0,0.0,False,953.6450942058301,1034.877964,904.1448102867967,0.32967666443599547,0.3577590000124267
W_floor168_v174_bfi3,blend8,0,0,0,0,174,0,0,0,168,0,0,0,174,0,0,0,44718,0,0,0,3,0,0,True,0,0.0,False,953.4887616072868,1034.877964,903.8957674123778,0.32966881944791865,0.3578091430143799
W_floor168_v175_bfi3,blend8,0,0,0,0,175,0,0,0,168,0,0,0,175,0,0,0,44975,0,0,0,3,0,0,True,0,0.0,False,953.4393708939781,1034.877964,903.9149359211061,0.32965518728040516,0.35781288191918015
W_floor168_v176_bfi3,blend8,0,0,0,0,176,0,0,0,168,0,0,0,176,0,0,0,45232,0,0,0,3,0,0,True,0,0.0,False,953.0028093603288,1034.341811,903.5149204038939,0.32966071022198284,0.3577973251258562
W_floor168_v177_bfi3,blend8,0,0,0,0,177,0,0,0,168,0,0,0,177,0,0,0,45489,0,0,0,3,0,0,True,0,0.0,False,953.163761860405,1034.877964,903.7093836408783,0.3296147302334015,0.35787241875684
W_floor168_v179_bfi3,blend8,0,0,0,0,179,0,0,0,168,0,0,0,179,0,0,0,46003,0,0,0,3,0,0,True,0,0.0,False,961.2903597629862,1043.426983,911.5231810029222,0.3296334276713283,0.35779867075318017
W_floor168_v180_bfi3,blend8,0,0,0,0,180,0,0,0,168,0,0,0,180,0,0,0,46260,0,0,0,3,0,0,True,0,0.0,False,961.4698463239221,1043.426983,911.8028348833915,0.3296430750559385,0.35774234687395473
W_floor168_v181_bfi3,blend8,0,0,0,0,181,0,0,0,168,0,0,0,181,0,0,0,46517,0,0,0,3,0,0,True,0,0.0,False,961.3368190806217,1043.426983,911.7158162734165,0.3296223340738336,0.3577693382232085
W_floor168_v182_bfi3,blend8,0,0,0,0,182,0,0,0,168,0,0,0,182,0,0,0,46774,0,0,0,3,0,0,True,0,0.0,False,961.380402016926,1043.426983,911.9015482222193,0.32961136130552005,0.3577412100017893
W_floor168_v183_bfi3,blend8,0,0,0,0,183,0,0,0,168,0,0,0,183,0,0,0,47031,0,0,0,3,0,0,True,0,0.0,False,961.4018585863419,1043.426983,911.7438552379873,0.32963411460072684,0.3577579204989889
